time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
1.255762,-0.947233136519,-0.0625097171063,-0.0483203948184,1.59725749539,-0.333640821365,-0.156849535561,0.0678786498639,0.0,0.803805932852,-0.167587401076,-0.0184077694546,1.73608275669,-0.137674775713,-0.29375732088,0.00690291354548,100.0
1.265762,-0.947616631716,-0.0632767075003,-0.0487038900154,1.59764099058,-0.333640821365,-0.156082545167,0.0682621450609,0.0,0.804189428049,-0.169504877061,-0.0168737886667,1.73723324228,-0.136907785319,-0.299509748835,0.00651941834851,100.0
1.275766,-0.94838362211,-0.0632767075003,-0.0483203948184,1.59725749539,-0.334024316562,-0.156082545167,0.0678786498639,0.0,0.804572923246,-0.170655362652,-0.0176407790607,1.73723324228,-0.136907785319,-0.305645671986,0.00613592315154,100.0
1.285763,-0.948000126913,-0.0625097171063,-0.0487038900154,1.59725749539,-0.334024316562,-0.156082545167,0.0678786498639,0.0,0.804189428049,-0.172572838637,-0.0176407790607,1.73761673748,-0.137291280516,-0.311781595138,0.00651941834851,100.0
1.295763,-0.947616631716,-0.0632767075003,-0.0490873852123,1.59725749539,-0.334024316562,-0.15569904997,0.0682621450609,0.0,0.803422437655,-0.173723324228,-0.0172572838637,1.73761673748,-0.137674775713,-0.31906800388,0.00651941834851,100.0
1.305760,-0.948000126913,-0.0628932123033,-0.0494708804093,1.59764099058,-0.333640821365,-0.156466040364,0.0682621450609,0.0,0.804572923246,-0.174873809819,-0.0176407790607,1.73876722307,-0.137674775713,-0.325970917426,0.00613592315154,100.0
1.315851,-0.947616631716,-0.0636602026972,-0.0490873852123,1.59802448578,-0.333640821365,-0.156466040364,0.0686456402579,0.0,0.803805932852,-0.177941771395,-0.0168737886667,1.73915071827,-0.136907785319,-0.332490335774,0.00613592315154,100.0
1.325770,-0.94838362211,-0.0621262219094,-0.0487038900154,1.59764099058,-0.334024316562,-0.156466040364,0.0682621450609,0.0,0.803805932852,-0.180242742577,-0.0176407790607,1.73991770866,-0.136907785319,-0.345912667668,0.00613592315154,100.0
1.335793,-0.94838362211,-0.0621262219094,-0.0487038900154,1.59764099058,-0.334024316562,-0.156466040364,0.0682621450609,0.0,0.803805932852,-0.180242742577,-0.0176407790607,1.73991770866,-0.136907785319,-0.345912667668,0.00613592315154,100.0
1.345761,-0.947616631716,-0.0625097171063,-0.0490873852123,1.59687400019,-0.333640821365,-0.157233030758,0.0682621450609,0.0,0.804956418443,-0.182160218561,-0.0172572838637,1.74106819425,-0.137291280516,-0.35204859082,0.00575242795457,100.0
1.355759,-0.947233136519,-0.0632767075003,-0.0487038900154,1.59687400019,-0.333640821365,-0.156849535561,0.0682621450609,0.0,0.804189428049,-0.184461189743,-0.0176407790607,1.74030120386,-0.137291280516,-0.358951504365,0.00613592315154,100.0
1.365762,-0.947616631716,-0.0625097171063,-0.0483203948184,1.59687400019,-0.334407811759,-0.156849535561,0.0682621450609,0.0,0.804572923246,-0.186378665728,-0.0176407790607,1.74145168945,-0.137674775713,-0.36470393232,0.00575242795457,100.0
1.375765,-0.948000126913,-0.0636602026972,-0.0483203948184,1.59764099058,-0.334024316562,-0.156849535561,0.0686456402579,0.0,0.804189428049,-0.187912646516,-0.0176407790607,1.74145168945,-0.137291280516,-0.370839855471,0.00613592315154,100.0
1.385767,-0.947616631716,-0.0628932123033,-0.0487038900154,1.59687400019,-0.333640821365,-0.156466040364,0.0682621450609,0.0,0.80533991364,-0.189446627304,-0.0180242742577,1.74106819425,-0.137674775713,-0.376592283426,0.0053689327576,100.0
1.395829,-0.947616631716,-0.0625097171063,-0.0487038900154,1.59687400019,-0.333640821365,-0.156466040364,0.0682621450609,0.0,0.804572923246,-0.190980608092,-0.0176407790607,1.74106819425,-0.137291280516,-0.382728206577,0.00575242795457,100.0
1.405774,-0.948000126913,-0.0628932123033,-0.0487038900154,1.59687400019,-0.334407811759,-0.156082545167,0.0682621450609,0.0,0.80533991364,-0.193281579274,-0.0180242742577,1.74106819425,-0.137291280516,-0.388097139335,0.00651941834851,100.0
1.415980,-0.947233136519,-0.0617427267124,-0.0483203948184,1.59687400019,-0.333640821365,-0.156466040364,0.0678786498639,0.0,0.805723408837,-0.194432064864,-0.0180242742577,1.74068469905,-0.13805827091,-0.392315586502,0.0053689327576,100.0
1.425774,-0.948000126913,-0.0625097171063,-0.0479368996214,1.59687400019,-0.333640821365,-0.156466040364,0.067495154667,0.0,0.80533991364,-0.19750002644,-0.0176407790607,1.73991770866,-0.137674775713,-0.40266995682,0.0053689327576,100.0
1.435809,-0.947616631716,-0.0625097171063,-0.0490873852123,1.59725749539,-0.334407811759,-0.155315554773,0.0682621450609,0.0,0.804572923246,-0.200184492819,-0.0172572838637,1.73991770866,-0.137291280516,-0.40650490879,0.00575242795457,100.0
1.445762,-0.947616631716,-0.0625097171063,-0.0490873852123,1.59725749539,-0.334407811759,-0.155315554773,0.0682621450609,0.0,0.804572923246,-0.200184492819,-0.0172572838637,1.73991770866,-0.137291280516,-0.40650490879,0.00575242795457,100.0
1.455768,-0.947616631716,-0.0625097171063,-0.0487038900154,1.59687400019,-0.334407811759,-0.156082545167,0.0686456402579,0.0,0.804956418443,-0.202485464001,-0.0176407790607,1.73915071827,-0.137674775713,-0.410339860759,0.00651941834851,100.0
1.465768,-0.947616631716,-0.0625097171063,-0.0487038900154,1.59687400019,-0.333640821365,-0.156466040364,0.0682621450609,0.0,0.804956418443,-0.204019444789,-0.0176407790607,1.73876722307,-0.137674775713,-0.414174812729,0.00575242795457,100.0
1.475777,-0.947616631716,-0.0632767075003,-0.0483203948184,1.59687400019,-0.333257326168,-0.156466040364,0.0682621450609,0.0,0.804956418443,-0.205936920774,-0.0172572838637,1.73838372787,-0.137674775713,-0.417626269502,0.00575242795457,100.0
1.485781,-0.947616631716,-0.0636602026972,-0.0483203948184,1.59725749539,-0.333640821365,-0.156082545167,0.0678786498639,0.0,0.805723408837,-0.208237891955,-0.0176407790607,1.73838372787,-0.13805827091,-0.421077726275,0.00613592315154,100.0
1.495776,-0.947616631716,-0.0632767075003,-0.0483203948184,1.59764099058,-0.333640821365,-0.156082545167,0.0686456402579,0.0,0.806490399231,-0.210538863137,-0.0176407790607,1.73761673748,-0.137674775713,-0.423378697456,0.00613592315154,100.0
1.505762,-0.947616631716,-0.0613592315154,-0.0479368996214,1.59764099058,-0.333640821365,-0.156466040364,0.0686456402579,0.0,0.806106904034,-0.213223329516,-0.0180242742577,1.73723324228,-0.137674775713,-0.426830154229,0.00613592315154,100.0
1.515764,-0.947616631716,-0.0625097171063,-0.0479368996214,1.59725749539,-0.333257326168,-0.156082545167,0.0678786498639,0.0,0.805723408837,-0.215524300698,-0.0184077694546,1.73646625189,-0.13805827091,-0.430665106199,0.0053689327576,100.0
1.525763,-0.947616631716,-0.0636602026972,-0.0479368996214,1.59725749539,-0.333640821365,-0.15569904997,0.0678786498639,0.0,0.806106904034,-0.220893233455,-0.0172572838637,1.7353157663,-0.137291280516,-0.434116562972,0.00575242795457,100.0
1.535801,-0.947233136519,-0.0617427267124,-0.0487038900154,1.59764099058,-0.334024316562,-0.156082545167,0.0682621450609,0.0,0.805723408837,-0.223577699834,-0.0176407790607,1.7345487759,-0.137674775713,-0.435650543759,0.00575242795457,100.0
1.545762,-0.947233136519,-0.0617427267124,-0.0487038900154,1.59764099058,-0.334024316562,-0.156082545167,0.0682621450609,0.0,0.805723408837,-0.223577699834,-0.0176407790607,1.7345487759,-0.137674775713,-0.435650543759,0.00575242795457,100.0
1.555764,-0.948000126913,-0.0628932123033,-0.0475534044244,1.59687400019,-0.334407811759,-0.156466040364,0.0678786498639,0.0,0.806106904034,-0.22664566141,-0.0172572838637,1.73378178551,-0.137674775713,-0.43680102935,0.0053689327576,100.0
1.565761,-0.94838362211,-0.0617427267124,-0.0479368996214,1.59725749539,-0.334024316562,-0.156849535561,0.0678786498639,0.0,0.80533991364,-0.229713622986,-0.0172572838637,1.73378178551,-0.13805827091,-0.438335010138,0.0053689327576,100.0
1.575764,-0.947233136519,-0.0632767075003,-0.0487038900154,1.59725749539,-0.334024316562,-0.156082545167,0.0678786498639,0.0,0.807257389625,-0.232398089365,-0.0180242742577,1.73224780472,-0.137674775713,-0.438335010138,0.0053689327576,100.0
1.585762,-0.947616631716,-0.0628932123033,-0.0479368996214,1.59725749539,-0.333640821365,-0.156466040364,0.0678786498639,0.0,0.806106904034,-0.235082555743,-0.0176407790607,1.73109731913,-0.13805827091,-0.438335010138,0.00613592315154,100.0
1.595763,-0.94838362211,-0.0625097171063,-0.0483203948184,1.59764099058,-0.334024316562,-0.156082545167,0.0678786498639,0.0,0.807257389625,-0.238150517319,-0.0176407790607,1.73033032873,-0.137291280516,-0.438718505335,0.0053689327576,100.0
1.605764,-0.948000126913,-0.0625097171063,-0.0483203948184,1.59687400019,-0.333640821365,-0.156466040364,0.0678786498639,0.0,0.806106904034,-0.241985469289,-0.0184077694546,1.72879634795,-0.137291280516,-0.438335010138,0.0053689327576,100.0
1.615764,-0.947616631716,-0.0625097171063,-0.0483203948184,1.59725749539,-0.333640821365,-0.156849535561,0.0678786498639,0.0,0.807257389625,-0.244669935668,-0.0180242742577,1.72764586236,-0.137674775713,-0.437951514941,0.00575242795457,100.0
1.625765,-0.948000126913,-0.0625097171063,-0.0483203948184,1.59687400019,-0.333640821365,-0.156849535561,0.0686456402579,0.0,0.807257389625,-0.25195634441,-0.0176407790607,1.72496139598,-0.137291280516,-0.437951514941,0.0053689327576,100.0
1.635802,-0.94838362211,-0.0628932123033,-0.0487038900154,1.59649050499,-0.334407811759,-0.156466040364,0.0682621450609,0.0,0.808407875216,-0.255407801183,-0.0176407790607,1.72342741519,-0.13805827091,-0.437184524547,0.0053689327576,100.0
1.645764,-0.94838362211,-0.0628932123033,-0.0487038900154,1.59649050499,-0.334407811759,-0.156466040364,0.0682621450609,0.0,0.808407875216,-0.255407801183,-0.0176407790607,1.72342741519,-0.13805827091,-0.437184524547,0.0053689327576,100.0
1.655762,-0.947616631716,-0.0621262219094,-0.0483203948184,1.59725749539,-0.333640821365,-0.156082545167,0.067495154667,0.0,0.807640884822,-0.258859257956,-0.0180242742577,1.7222769296,-0.13805827091,-0.437184524547,0.00651941834851,100.0
1.665763,-0.948000126913,-0.0625097171063,-0.0483203948184,1.59725749539,-0.333257326168,-0.156082545167,0.0682621450609,0.0,0.807640884822,-0.261160229137,-0.0180242742577,1.72035945361,-0.13805827091,-0.43680102935,0.0053689327576,100.0
1.675763,-0.948000126913,-0.0625097171063,-0.0483203948184,1.59687400019,-0.334024316562,-0.156082545167,0.0682621450609,0.0,0.808791370413,-0.265378676304,-0.0184077694546,1.71844197763,-0.13805827091,-0.435650543759,0.00575242795457,100.0
1.685763,-0.947233136519,-0.0625097171063,-0.0483203948184,1.59687400019,-0.333640821365,-0.156466040364,0.0682621450609,0.0,0.809558360807,-0.268830133077,-0.0176407790607,1.71652450164,-0.13805827091,-0.435267048562,0.00613592315154,100.0
1.695763,-0.948000126913,-0.0625097171063,-0.0479368996214,1.59687400019,-0.334791306956,-0.156849535561,0.0682621450609,0.0,0.809558360807,-0.27228158985,-0.0176407790607,1.71499052086,-0.137674775713,-0.434116562972,0.00575242795457,100.0
1.705764,-0.948000126913,-0.0625097171063,-0.0483203948184,1.59725749539,-0.334407811759,-0.156466040364,0.0678786498639,0.0,0.808407875216,-0.275733046622,-0.0180242742577,1.71307304487,-0.137674775713,-0.432966077381,0.00613592315154,100.0
1.715769,-0.94838362211,-0.0636602026972,-0.0487038900154,1.59764099058,-0.333640821365,-0.157233030758,0.0682621450609,0.0,0.8103253512,-0.280334988986,-0.0184077694546,1.71153906408,-0.13805827091,-0.432199086987,0.00651941834851,100.0
1.725763,-0.947616631716,-0.0636602026972,-0.0490873852123,1.59725749539,-0.334791306956,-0.156849535561,0.0678786498639,0.0,0.8103253512,-0.287621397729,-0.0176407790607,1.70655362652,-0.137674775713,-0.429514620608,0.00613592315154,100.0
1.735765,-0.947616631716,-0.0628932123033,-0.0487038900154,1.59764099058,-0.333640821365,-0.15569904997,0.0682621450609,0.0,0.811475836791,-0.291072854501,-0.0176407790607,1.70386916014,-0.137674775713,-0.429131125411,0.0053689327576,100.0
1.745792,-0.947616631716,-0.0628932123033,-0.0487038900154,1.59764099058,-0.333640821365,-0.15569904997,0.0682621450609,0.0,0.811475836791,-0.291072854501,-0.0176407790607,1.70386916014,-0.137674775713,-0.429131125411,0.0053689327576,100.0
1.755778,-0.94838362211,-0.0621262219094,-0.0483203948184,1.59725749539,-0.333640821365,-0.15569904997,0.0678786498639,0.0,0.811092341594,-0.294907806471,-0.0172572838637,1.70233517936,-0.136907785319,-0.427597144623,0.00613592315154,100.0
1.765763,-0.947616631716,-0.0628932123033,-0.0483203948184,1.59764099058,-0.333640821365,-0.156466040364,0.0682621450609,0.0,0.811475836791,-0.297975768047,-0.0172572838637,1.70003420817,-0.136524290122,-0.426063163835,0.00613592315154,100.0
1.775762,-0.947616631716,-0.0621262219094,-0.0487038900154,1.59764099058,-0.334407811759,-0.156082545167,0.0682621450609,0.0,0.811475836791,-0.301427224819,-0.0184077694546,1.69811673219,-0.136140794925,-0.424529183047,0.00613592315154,100.0
1.785764,-0.94838362211,-0.0625097171063,-0.0487038900154,1.59687400019,-0.333640821365,-0.15569904997,0.0678786498639,0.0,0.812626322382,-0.305262176789,-0.0172572838637,1.69504877061,-0.136140794925,-0.423762192653,0.00575242795457,100.0
1.795765,-0.94838362211,-0.0621262219094,-0.0490873852123,1.59725749539,-0.334407811759,-0.156082545167,0.0682621450609,0.0,0.812626322382,-0.308713633562,-0.0180242742577,1.69198080904,-0.135757299728,-0.422611707062,0.00651941834851,100.0
1.805763,-0.948000126913,-0.0617427267124,-0.0479368996214,1.59687400019,-0.334024316562,-0.156849535561,0.0686456402579,0.0,0.812626322382,-0.312165090335,-0.0176407790607,1.68929634266,-0.135373804531,-0.421844716668,0.00651941834851,100.0
1.815773,-0.947616631716,-0.0628932123033,-0.0487038900154,1.59725749539,-0.333640821365,-0.156466040364,0.0682621450609,0.0,0.813393312776,-0.316000042304,-0.0168737886667,1.68584488589,-0.135373804531,-0.420694231078,0.00613592315154,100.0
1.826292,-0.948000126913,-0.0636602026972,-0.0487038900154,1.59687400019,-0.333257326168,-0.156082545167,0.0682621450609,0.0,0.813393312776,-0.319451499077,-0.0184077694546,1.68277692431,-0.135373804531,-0.418393259896,0.00651941834851,100.0
1.835776,-0.948000126913,-0.0628932123033,-0.0483203948184,1.59687400019,-0.334024316562,-0.156849535561,0.0678786498639,0.0,0.815310788761,-0.32673790782,-0.0180242742577,1.67587401076,-0.135373804531,-0.416859279108,0.00613592315154,100.0
1.845804,-0.948000126913,-0.0628932123033,-0.0483203948184,1.59687400019,-0.334024316562,-0.156849535561,0.0678786498639,0.0,0.815310788761,-0.32673790782,-0.0180242742577,1.67587401076,-0.135373804531,-0.416859279108,0.00613592315154,100.0
1.855781,-0.947616631716,-0.0628932123033,-0.0487038900154,1.59687400019,-0.333640821365,-0.156849535561,0.0682621450609,0.0,0.814543798367,-0.330189364592,-0.0184077694546,1.67280604919,-0.135757299728,-0.416475783911,0.00575242795457,100.0
1.865764,-0.947233136519,-0.0625097171063,-0.0483203948184,1.59725749539,-0.334024316562,-0.156466040364,0.0686456402579,0.0,0.814543798367,-0.333257326168,-0.0184077694546,1.66897109722,-0.134990309334,-0.41532529832,0.00613592315154,100.0
1.875764,-0.948000126913,-0.0628932123033,-0.0487038900154,1.59764099058,-0.334024316562,-0.156849535561,0.0678786498639,0.0,0.814543798367,-0.336325287744,-0.0172572838637,1.66475265005,-0.135757299728,-0.414558307926,0.00651941834851,100.0
1.885766,-0.948000126913,-0.0625097171063,-0.0483203948184,1.59802448578,-0.334024316562,-0.156082545167,0.0686456402579,0.0,0.814543798367,-0.339776744517,-0.0180242742577,1.66130119328,-0.135757299728,-0.414174812729,0.00613592315154,100.0
1.895764,-0.948000126913,-0.0628932123033,-0.0487038900154,1.59764099058,-0.333640821365,-0.156466040364,0.0682621450609,0.0,0.816077779155,-0.342461210895,-0.0184077694546,1.65746624131,-0.135373804531,-0.413407822335,0.00651941834851,100.0
1.905765,-0.946849641322,-0.0636602026972,-0.0483203948184,1.59764099058,-0.333257326168,-0.156849535561,0.0678786498639,0.0,0.816461274352,-0.345912667668,-0.0180242742577,1.65363128934,-0.136140794925,-0.413024327138,0.00575242795457,100.0
1.915876,-0.947233136519,-0.0628932123033,-0.0483203948184,1.59649050499,-0.334407811759,-0.156466040364,0.0678786498639,0.0,0.816844769549,-0.348980629244,-0.0176407790607,1.64864585178,-0.135757299728,-0.412257336744,0.00575242795457,100.0
1.925776,-0.94838362211,-0.0628932123033,-0.0490873852123,1.59725749539,-0.334024316562,-0.15569904997,0.0678786498639,0.0,0.817228264746,-0.35204859082,-0.0176407790607,1.64442740461,-0.135757299728,-0.41149034635,0.00651941834851,100.0
1.936274,-0.947616631716,-0.0628932123033,-0.0479368996214,1.59802448578,-0.333640821365,-0.156466040364,0.0682621450609,0.0,0.817611759943,-0.357801018774,-0.0180242742577,1.63637400548,-0.135757299728,-0.410723355956,0.00651941834851,100.0
1.945826,-0.947233136519,-0.0636602026972,-0.0483203948184,1.59649050499,-0.334024316562,-0.156849535561,0.0678786498639,0.0,0.818762245534,-0.360485485153,-0.0180242742577,1.6329225487,-0.135757299728,-0.409572870365,0.00613592315154,100.0
1.955761,-0.947233136519,-0.0636602026972,-0.0483203948184,1.59649050499,-0.334024316562,-0.156849535561,0.0678786498639,0.0,0.818762245534,-0.360485485153,-0.0180242742577,1.6329225487,-0.135757299728,-0.409572870365,0.00613592315154,100.0
1.965765,-0.948000126913,-0.0628932123033,-0.0487038900154,1.59649050499,-0.333640821365,-0.156082545167,0.0678786498639,0.0,0.818378750337,-0.363936941926,-0.0180242742577,1.62793711114,-0.136140794925,-0.410339860759,0.00575242795457,100.0
1.975762,-0.947233136519,-0.0628932123033,-0.0487038900154,1.59802448578,-0.333640821365,-0.156849535561,0.0678786498639,0.0,0.818378750337,-0.366237913108,-0.0184077694546,1.62295167358,-0.135757299728,-0.409956365562,0.00690291354548,100.0
1.985764,-0.947616631716,-0.0625097171063,-0.0487038900154,1.59687400019,-0.334791306956,-0.156082545167,0.0682621450609,0.0,0.818762245534,-0.36968936988,-0.0176407790607,1.61834973122,-0.136140794925,-0.410723355956,0.00651941834851,100.0
1.995776,-0.947233136519,-0.0625097171063,-0.0487038900154,1.59840798098,-0.333257326168,-0.156849535561,0.0682621450609,0.0,0.818762245534,-0.372373836259,-0.0180242742577,1.61374778886,-0.135373804531,-0.409572870365,0.00613592315154,100.0
2.005776,-0.948000126913,-0.0632767075003,-0.0483203948184,1.59725749539,-0.334791306956,-0.15569904997,0.0682621450609,0.0,0.820296226322,-0.375441797835,-0.0176407790607,1.60952934169,-0.136140794925,-0.410339860759,0.00613592315154,100.0
2.015822,-0.947616631716,-0.0628932123033,-0.0487038900154,1.59764099058,-0.334024316562,-0.15569904997,0.0682621450609,0.0,0.819529235928,-0.377742769017,-0.0180242742577,1.60454390413,-0.136140794925,-0.409572870365,0.00575242795457,100.0
2.025767,-0.948000126913,-0.0628932123033,-0.0487038900154,1.59687400019,-0.333640821365,-0.156849535561,0.0682621450609,0.0,0.819912731125,-0.380043740199,-0.0176407790607,1.60032545696,-0.136140794925,-0.410723355956,0.00651941834851,100.0
2.035763,-0.947233136519,-0.0628932123033,-0.0487038900154,1.59725749539,-0.334024316562,-0.156466040364,0.0686456402579,0.0,0.820679721519,-0.385412672956,-0.0180242742577,1.58882060105,-0.135373804531,-0.409572870365,0.00651941834851,100.0
2.045813,-0.947616631716,-0.0628932123033,-0.0487038900154,1.59725749539,-0.334024316562,-0.156466040364,0.0682621450609,0.0,0.821063216716,-0.388097139335,-0.0184077694546,1.58421865869,-0.135757299728,-0.409189375168,0.00575242795457,100.0
2.055761,-0.947616631716,-0.0628932123033,-0.0487038900154,1.59725749539,-0.334024316562,-0.156466040364,0.0682621450609,0.0,0.821063216716,-0.388097139335,-0.0184077694546,1.58421865869,-0.135757299728,-0.409189375168,0.00575242795457,100.0
2.065764,-0.948000126913,-0.0632767075003,-0.0483203948184,1.59649050499,-0.333640821365,-0.15569904997,0.0686456402579,0.0,0.822213702307,-0.390781605714,-0.0184077694546,1.57884972593,-0.136140794925,-0.409189375168,0.00613592315154,100.0
2.075765,-0.948000126913,-0.0625097171063,-0.0490873852123,1.59725749539,-0.334024316562,-0.156082545167,0.0682621450609,0.0,0.822980692701,-0.393466072093,-0.0176407790607,1.57386428837,-0.135373804531,-0.408805879971,0.00728640874246,100.0
2.085764,-0.948000126913,-0.0632767075003,-0.0483203948184,1.59649050499,-0.334407811759,-0.156849535561,0.0678786498639,0.0,0.822597197504,-0.395767043274,-0.0180242742577,1.56772836522,-0.135757299728,-0.409189375168,0.00613592315154,100.0
2.095775,-0.948767117307,-0.0632767075003,-0.0483203948184,1.59725749539,-0.334024316562,-0.156466040364,0.0682621450609,0.0,0.823747683094,-0.398451509653,-0.0176407790607,1.56312642286,-0.135373804531,-0.409189375168,0.00613592315154,100.0
2.105780,-0.947233136519,-0.0628932123033,-0.0487038900154,1.59687400019,-0.333257326168,-0.156082545167,0.0686456402579,0.0,0.823747683094,-0.400368985638,-0.0180242742577,1.5569904997,-0.136140794925,-0.409189375168,0.00613592315154,100.0
2.115777,-0.948000126913,-0.0632767075003,-0.0487038900154,1.59764099058,-0.333640821365,-0.156082545167,0.0682621450609,0.0,0.824514673488,-0.403053452017,-0.0184077694546,1.55353904293,-0.136140794925,-0.408422384774,0.00613592315154,100.0
2.125761,-0.947616631716,-0.0628932123033,-0.0479368996214,1.59687400019,-0.334024316562,-0.156082545167,0.0682621450609,0.0,0.824898168685,-0.405737918396,-0.0184077694546,1.54625263419,-0.135757299728,-0.408805879971,0.00613592315154,100.0
2.135758,-0.948000126913,-0.0617427267124,-0.0479368996214,1.59649050499,-0.333640821365,-0.15569904997,0.0682621450609,0.0,0.826048654276,-0.409956365562,-0.0184077694546,1.53551476867,-0.136140794925,-0.408805879971,0.00575242795457,100.0
2.145795,-0.948000126913,-0.0636602026972,-0.0487038900154,1.59764099058,-0.333640821365,-0.156466040364,0.0678786498639,0.0,0.82681564467,-0.412640831941,-0.0184077694546,1.53091282631,-0.136524290122,-0.408422384774,0.00613592315154,100.0
2.155768,-0.948000126913,-0.0636602026972,-0.0487038900154,1.59764099058,-0.333640821365,-0.156466040364,0.0678786498639,0.0,0.82681564467,-0.412640831941,-0.0184077694546,1.53091282631,-0.136524290122,-0.408422384774,0.00613592315154,100.0
2.165778,-0.947616631716,-0.0636602026972,-0.0483203948184,1.59764099058,-0.334407811759,-0.156082545167,0.0686456402579,0.0,0.827966130261,-0.414941803123,-0.0184077694546,1.52477690316,-0.136140794925,-0.408422384774,0.00651941834851,100.0
2.175779,-0.947616631716,-0.0632767075003,-0.0490873852123,1.59725749539,-0.333640821365,-0.156082545167,0.0686456402579,0.0,0.828349625458,-0.418009764699,-0.0176407790607,1.51825748481,-0.136140794925,-0.408038889578,0.00613592315154,100.0
2.185777,-0.947616631716,-0.0628932123033,-0.0490873852123,1.59725749539,-0.334024316562,-0.156466040364,0.0682621450609,0.0,0.829116615852,-0.420310735881,-0.0180242742577,1.51250505686,-0.135757299728,-0.407271899184,0.00651941834851,100.0
2.195786,-0.947616631716,-0.0636602026972,-0.0487038900154,1.59687400019,-0.333640821365,-0.156082545167,0.0682621450609,0.0,0.829116615852,-0.422611707062,-0.0184077694546,1.50751961929,-0.135757299728,-0.407271899184,0.00651941834851,100.0
